Date,AAPL,ADDYY,AMZN,GOOGL,META,NKE,SBUX,TSLA,WMT
2023-01-20,0.019038359625179448,0.019565227620517663,0.037400259951453026,0.05203445320800346,0.023375324157211226,0.01664392429815758,0.007453646624152895,0.04797727392320426,0.012242073796470649
2023-01-23,0.02322848276433176,0.014396008213265166,0.0027724682514327437,0.017896565248335147,0.027598600225682876,0.013102772625569966,0.011077058216459509,0.07457364612008015,0.014831705527726618
2023-01-24,0.010012552232055381,-0.0022204450475799132,-0.012381472357830799,-0.021166467908072258,-0.0009077686620177286,-0.011445614603674189,0.004040331192126038,0.0009734348560736818,0.002660471945915517
2023-01-25,-0.004711673342005205,-0.012050589731983113,0.008888953725914,-0.02571157965343777,-0.011523496449933824,-7.894859043089878e-05,0.0031831690090197563,0.0037457958683397114,-0.0047659256926069924
2023-01-26,0.014694865248942389,-0.004760680195439354,0.020774687057825685,0.023867451370098536,0.04017172519186356,0.005582934070438446,0.01650177145187996,0.1040650092615062,-0.0009135977160695379
2023-01-27,0.013591685640642408,0.010990476432802506,0.02998335055905419,0.01879287988837848,0.02969708136092269,0.0,0.0023877944857837938,0.10436164069972145,0.007635603630802303
2023-01-30,-0.020282537210069417,-0.010864922350458052,-0.016667823165641346,-0.024758012229363666,-0.03132775646228318,-0.009137555963190973,-0.005703165501177786,-0.06526572943550507,-0.008057712077875312
2023-01-31,0.00898060484259282,0.005134959728365846,0.025335155126435763,0.01941006029844235,0.01290429697501452,0.007568015002009524,0.006803247383776085,0.03860663902242871,0.012027356019987874
2023-02-01,0.007869532987116505,0.022481227498153546,0.0193976149644124,0.015958658462867526,0.027476834777775856,0.016898635872834696,0.00775796422284043,0.046197213190127824,0.005545064795014022
2023-02-02,0.036392426316825176,0.04816762175165386,0.07120315696615197,0.0702598528324914,0.20930743541627034,-0.0034034700403890996,-0.007666394763393257,0.03711744228973266,-0.00728434566600797
2023-02-03,0.024106782301048138,0.009038279396178576,-0.08808283393109906,-0.02785799087132306,-0.011937203731066723,-0.011298534999286637,-0.04545159079659768,0.009041655543147504,-0.013388103770523224
2023-02-06,-0.018091140253554162,-0.04109126687961172,-0.011772272805910223,-0.018105097589192702,-0.0025229756610886307,-0.014842123506859248,0.006879423891006166,0.024849222136681733,-0.0072949082250689514
2023-02-07,0.019061574194644465,-0.005060843117242349,-0.0006852973444615529,0.04503450132891841,0.02944512031438194,-0.003186406763789096,0.01708779462896697,0.010470780820742525,0.002130187228923855
2023-02-08,-0.017810500441023013,-0.002661157149346105,-0.020380578012770365,-0.07994197223284036,-0.04368109502070768,-0.019497884813842542,-0.004973424081091846,0.02250783702828191,-0.005405346775404989
2023-02-09,-0.006935444058378005,-0.09390607744924942,-0.018256648878253772,-0.04486818369373033,-0.03049918669681707,-0.005956958775699405,0.002643685319822831,0.029516907690852447,0.00922825259981673
2023-02-10,0.0024531977453736004,-0.007344654594395499,-0.006433489213979958,-0.0046418591934508395,-0.021416956608321654,0.00040914572383035847,0.009758953343350144,-0.05161833459581209,0.015426109472381056
2023-02-13,0.018632177092614655,0.008541408408770861,0.019579629188155288,0.0004229081930331124,0.029867983974116268,0.02360847975916143,0.013264863372074559,-0.011493498714308886,0.015122826620126586
2023-02-14,-0.004233857917144047,-0.002261761420734069,0.0016060637303953276,0.0007396592495851476,0.00027888460701837493,0.008354811581318494,-0.004988383316449007,0.07237801403011461,-0.0028826466735870928
2023-02-15,0.013807429327402547,0.007034302409425253,0.014537811644538115,0.02358946321519922,-0.013010591897814333,0.010091708168748723,0.009401871751276644,0.023567198213512965,0.007395809189737231
2023-02-16,-0.010484009080321667,0.019125500261966733,-0.03020652173405669,-0.014861390784028298,-0.027003913868453047,-0.024618239739773888,-0.013485012331406967,-0.058631243213632354,-0.01581652293487672
2023-02-17,-0.007575178795098431,-0.0002593993508418867,-0.009726256199159738,-0.012219674626239128,0.0025483172362125365,0.003691598491778716,-0.004100031362602781,0.030561678706295534,0.014929303267882386
2023-02-21,-0.02704228139162529,-0.047305267678810034,-0.027324623494127318,-0.027507834568161277,-0.004638250467560284,-0.030416342531367872,-0.02190002475491749,-0.05394722804913025,0.006059070699841009
2023-02-22,0.002891870393480302,0.010019095574696484,0.012712248376870527,-0.001526411302929924,-0.005594394550515716,-0.009958586499006349,-9.537420144302064e-05,0.017528035977254008,-0.02119614653026897
2023-02-23,0.0032852390153141346,0.004301634222390223,0.0003131233176392935,-0.008327001957900482,0.0053618405366134434,0.0005003282078302018,-0.012099153975618228,0.006006057267467943,-0.015018162838230332
2023-02-24,-0.01816940488841494,-0.03119923839607246,-0.024509991975448668,-0.01955396611074717,-0.009637045626715999,-0.01613484031265966,-0.018624845273147228,-0.02601977738759486,0.0026708394119658303
2023-02-27,0.008213630159853819,0.020545821143510848,0.002776912318089041,0.008268199187089306,-0.005000980584442851,0.004142675804261507,0.008233822616674338,0.05316324215501689,-0.0072558528500691255
2023-02-28,-0.0034538377543849755,0.015737677176755602,0.005000289230826088,0.0021119148253240477,0.031354215588149194,0.0021910262379843267,-0.003422550427923913,-0.009290230436857878,0.004866613129123355
2023-03-01,-0.014348419093705619,0.004128654672051653,-0.022103959704043146,0.0033255612776524235,-0.008726730033973016,-0.001769351054310273,-0.006485891412361293,-0.014395089751065829,-0.014028848272161557
2023-03-02,0.004120704932649916,0.015430588987231259,-0.00043408483069996514,0.017986836147285162,0.006380244399311409,0.008397774023888834,0.01545727127506256,-0.060322654091468045,0.0024941204718584263
2023-03-03,0.03448847970026352,0.021236067033944574,0.02962312838587694,0.017775893932432594,0.05960972650207198,0.014156286838070964,0.01483950081320007,0.03545612908951283,0.0012093187352380725
2023-03-06,0.018369623605216823,0.002175789234931959,-0.012192056844170188,0.01567986015245112,-0.0018912543811138516,-0.00638717817316708,0.004199437665017028,-0.02032754273314496,-0.00014225128179325944
2023-03-07,-0.014602656011096648,-0.02839749331830455,-0.002135579508745822,-0.01343998085920088,-0.0021114272698486538,-0.004838203986422189,-0.015840671961251312,-0.03198003067013721,-0.010003715175189951
2023-03-08,0.008342532112961201,0.02558088147612082,0.003947251242114423,0.004146488666809472,0.002489980990938456,0.0022550474791613586,-0.008161664103608704,-0.03089156736881823,-0.008292785266088993
2023-03-09,-0.015027125792558332,0.01980258286164927,-0.017941053663252087,-0.020690118595204872,-0.01789169230004684,-0.016742020892038786,-0.021697036800639957,-0.05117763786639216,-0.006757042686475157
2023-03-10,-0.013975940343429685,-0.013922466986622547,-0.016614182739941783,-0.01847542620008544,-0.012071024333799531,-0.0032290468292147318,-0.009214816807331532,0.0030026831172517087,-0.0014589078249835597
2023-03-13,0.013178819123578305,-0.0026801014971886894,0.01856350439768763,0.005282326825006046,0.007713474853661097,-0.0053765444276901225,-0.00302338666932915,0.005978365078895034,0.00291603448042169
2023-03-14,0.013990751953657286,0.01534486024064901,0.026161301723076753,0.030908004081996593,0.07001693874285703,0.018146808128883234,0.003828043924521145,0.04909578215581386,0.005299916031036996
2023-03-15,0.0026181066216929626,-0.048475550105812566,0.013816419647146834,0.022517795125422763,0.019042317898959955,-0.006999194052807849,-0.0012072693442929671,-0.015452165385496644,0.011089627631569397
2023-03-16,0.01852138547533914,0.004218278064302246,0.03914078921242492,0.04287159749641762,0.035664842673543695,0.020769624360641944,0.010912655393514253,0.020188342220549882,-0.005696859412663658
2023-03-17,-0.005468968193823144,-0.01018045460523899,-0.010955473953869753,0.012875306868028149,-0.046545581268795516,-0.0021574609454200725,-0.01737602098205851,-0.021963216854791676,0.008066930217501015
2023-03-20,0.01536530699169325,0.011889217958772848,-0.012610742620752338,-0.003943906585304528,0.011184128806685687,0.006705632825020582,0.011584164243242625,0.01717250122413543,0.010702865925139521
2023-03-21,0.01187353452090182,0.004062542632545344,0.029247763784060337,0.03590177186777179,0.021752628295630114,0.03573977335775473,0.006886484175189905,0.07529223411697607,-0.003412315718804044
2023-03-22,-0.009145325769312386,-0.019146258166976432,-0.019166746850565873,-0.014883412468353742,-0.011692753162050875,-0.04986547720927164,-0.014224307757526745,-0.0330851466718186,-0.0064299206850910225
2023-03-23,0.00694521434282832,0.017968555016377858,0.00010133363497333344,0.021343657116108753,0.022124644893997382,0.012226333217608793,-0.007087339628248821,0.0055821275337720674,0.008066403306110595
2023-03-24,0.008271178896601365,-0.0034103795707638154,-0.005893146925693497,-0.0015162643427258904,0.008433134122496142,-0.0021517476774779074,-0.0008130817053174075,-0.009460894526444498,0.008142979452844036
2023-03-27,-0.012369332136661896,0.0009193626595364743,-0.0009175342309671865,-0.028669590737009008,-0.015507099193037213,-0.02431766625383864,0.003248775800046881,0.007325624786097459,0.016575751049795306
2023-03-28,-0.003988433140845589,0.004060946270127229,-0.0081934405189327,-0.014054932488954626,-0.010706012751382925,0.0005089655058117365,0.000607854940309583,-0.013753472002494866,-0.0038918889513839365
2023-03-29,0.019597510125996823,0.03834546609041704,0.03048493870739539,0.0035569174403899807,0.023004372500108932,0.02198447921352049,0.019063635538982188,0.0244876221590413,0.004307854763294718
2023-03-30,0.009841436878858911,0.06207423135771173,0.017305747097592427,-0.004943629321951125,0.012052616884204517,-0.0032420484512539097,0.006932834142517139,0.0071949836717746535,0.009934610902802845
2023-03-31,0.015522888495950366,0.043273665649444015,0.012567761597929928,0.027760529684859717,0.0195346957318291,0.020928540646459343,0.027356124242177902,0.060504162532241994,0.01214542373114932
2023-04-03,0.007672427387089029,0.00991564489909693,-0.008556175035560798,0.006055011068974077,0.00531756158272328,-0.007940810912467127,0.006890708700685775,-0.06311918518816903,0.008374349749009765
2023-04-04,-0.003254954418813647,0.003916541213598792,0.014925585099441625,0.003443689481335565,0.007714074350148129,0.016466052355953123,-0.008139806405014988,-0.011307735857578558,-0.009867506459348993
2023-04-05,-0.011354550158998262,0.0003349393950201823,-0.027799874012424952,-0.002390198401312368,-0.015204414739578315,-0.02281465606607291,0.008616606591930519,-0.03734894534323148,0.016436832836041547
2023-04-06,0.005480796465106905,0.002341782255948697,0.009450740780884159,0.03711256334650068,0.021610808121753134,-0.005640386722896534,-0.002099469579891259,-0.002482632348555218,0.007521425854225288
2023-04-10,-0.016101204405376907,0.002447497125320498,0.001077222967143844,-0.018431028759081373,-0.00626671150866451,0.013959605705979235,0.000573061819844774,-0.0029764508462149673,-0.0019247763632503937
2023-04-11,-0.007620150224197876,0.005982025162059541,-0.022268227189570028,-0.010293323381443124,-0.004199684330912964,0.011337396859655246,0.0095021596730223,0.012281322445656457,-0.002927776107915357
2023-04-12,-0.004362669121645202,-0.01289482845537273,-0.0211385503060785,-0.0067622284864578275,0.000701125551777554,0.0029154036863529805,-0.0013249203943676592,-0.03403263254550459,-0.004876214605055402
2023-04-13,0.03353485153714025,0.010018959832832896,0.04565543032053191,0.026313599942334582,0.029241176249876388,0.022152911122168124,0.01307694486688301,0.029256539212836878,0.0010040125498504205
2023-04-14,-0.002116195737227774,0.009371141177343896,0.0010736481279812137,0.013315074206067349,0.005160360952292523,-0.003803685004676006,0.0044764619718467916,-0.004853036816821088,-0.006779388104521259
2023-04-17,0.00012105686016258809,-0.023762987610902238,0.0022411286119839928,-0.026998563306552977,-0.011945306513150442,0.0019037766911787258,0.00778568865080265,0.010966636750077955,0.006979990984553871
2023-04-18,0.0074766773003696226,0.007166038681455238,-0.004291801457498827,-0.013968950294407994,-0.004441832232535534,0.00015835367509442396,-0.0036999686558479824,-0.014703352511066695,0.00220460820451685
2023-04-19,0.006944131358971301,-0.006716718400321586,0.01936168847711433,-0.0030668996095167956,-0.010101883050541015,-0.004287783163089375,-0.006974369150599246,-0.020389861131667686,0.0010672157682755396
2023-04-20,-0.005863384838267043,-0.005970809490696599,-0.0047091095790211925,0.0105983069614121,-0.012267712850465008,-0.00975537810578187,-0.001027120365917878,-0.10254036525166675,0.006379174847810224
2023-04-21,-0.009829065306964318,0.015695446261538796,0.02989264254702952,0.0011391424705163144,-0.0008452134414856238,0.008640722960130383,0.010593038260039142,0.012741333042302827,0.005021529263135582
2023-04-24,0.001876892754600286,-0.008714144982115007,-0.007036666520682404,0.005298400471996609,-0.000469847858098495,0.012350781997909288,0.010115815937545038,-0.015444550452118741,0.006765267359629386
2023-04-25,-0.009480670438028856,-0.022467783693607836,-0.03487276836944828,-0.020208479368914744,-0.024933419480459285,-0.01930543072496964,0.0004574342087184168,-0.011633104865311444,-0.007820378825551094
2023-04-26,-6.106620464313726e-05,0.0010323090890568731,0.023224398457013323,-0.001349031087383671,0.008874017035889211,-0.006599652709837942,0.01929323014076369,-0.04402465397224694,-0.004363887239234316
2023-04-27,0.027999658103174375,0.004460919693111524,0.04507277127081395,0.036729198011528116,0.1303745535382364,0.014907775873733925,0.01141741367819309,0.041032719267455574,0.0031094850019349313
2023-04-28,0.007512751633474986,0.0011406453035123906,-0.040605781087400955,-0.0023263648257588337,0.00735051533279441,0.008081662305623913,0.013566163588734708,0.025394246651119615,-0.0027120155599144433
2023-05-01,-0.0005306687874814586,-0.0006842135074336059,-0.03277395882406449,-0.001305140736866535,0.01183045887919411,0.009425247657263363,0.0023596226644763685,-0.015208459761728233,0.004098348216261887
2023-05-02,-0.006210690656513222,0.0004561359301024877,0.01536391753200235,-0.01769289051469825,-0.016334678451414553,-0.005172917471506615,-0.0008733634221400868,-0.009436987371174365,-0.0027083311741134247
2023-05-03,-0.006488365421443395,-0.016324102801760956,0.00019301691085338006,0.0008543080500971823,-0.009280431618446243,-0.0040945761671214425,-0.09621915384303019,0.001869644402715088,-0.0037110144132294696
2023-05-04,-0.009962822857614885,0.00842538780143363,0.0033710455381283566,-0.006854034625010512,-0.014918970105370868,-0.024520944923661244,0.007283938070811392,0.0036667412660127767,0.0027950715187011962
2023-05-05,0.04585928211973071,0.07939700641413842,0.015835527254169667,0.008370657392729129,-0.003173922508758099,0.023336775539113574,0.023499280129173877,0.05350549046047228,0.00860252497554206
2023-05-08,-0.0004033972577623271,-0.005001858435908328,0.0016076240119395433,0.02062506328609853,0.0021027511099400253,0.002288376266885602,-0.00037320216601948467,0.01012145995502574,0.006239953486042568
2023-05-09,-0.010021287258581563,-0.03352266408634717,0.007437086747609261,-0.0039047270590324844,0.00042854051509468174,-0.014128407112430831,-0.004301412883080791,-0.015486902413259212,0.0017010063956553513
2023-05-10,0.01036688845958374,-0.007419328147255423,0.03293503350092615,0.04016966214433793,-0.0012433198658809471,-0.012791225813075556,0.002433611094695622,-0.003612788634512576,-0.0028148669128960843
2023-05-11,0.0010941790363915812,0.014017048476860847,0.017898556144584802,0.04222767059775783,0.011559735152539469,-0.010499474454659359,-0.0076391003839014005,0.020786425091438347,0.0037296494009757654
2023-05-12,-0.005432269029901559,-0.014010129477120985,-0.017263494264582374,0.008031540144800535,-0.008432805714374367,-0.016582499380227683,0.004628135904336778,-0.024114596337054404,-0.00032659008838156056
2023-05-15,-0.0029014756231389616,0.013305541181313009,0.008489121836596263,-0.008546290255728211,0.021368848540775805,-0.0031661566842326023,0.004888082992868661,-0.009750860107846383,-0.007804551226276103
2023-05-16,0.0,-0.029622710759034863,0.01959105037675755,0.025422954516859782,-0.00016740308646624326,-0.02835455620353675,-0.012835204525301076,0.0010214088288270423,-0.013923303283042964
2023-05-17,0.003596660986056039,0.006558886779482346,0.018349125212474244,0.011067210508897678,0.01525028894372018,0.004283551810589218,0.003886886993078021,0.04313493317739194,-0.0016704078227888226
2023-05-18,0.013573675626049164,0.0019142814090662872,0.022684486585828632,0.016333910768676744,0.017820333495568896,0.016027353209475133,0.013159219743005665,0.01727768584344739,0.012890428502795396
2023-05-19,0.0006280626621489303,-0.03247108598567874,-0.01621197208021114,-0.0005699719096719879,-0.0049137594541297245,-0.03518743259833315,-0.014863740412154276,0.018206255962432197,-0.010352500686374225
2023-05-22,-0.00549587570312909,0.01853721696219101,-0.01072394478867387,0.018482458775390002,0.010851176013699762,-0.04072750936900923,-0.025048067428963965,0.0473245988875953,-0.008844267495991596
2023-05-23,-0.015271010957914942,-0.026939638608336505,-0.00017395019575110725,-0.02011297492349783,-0.006383029474300582,-0.012787958260851166,-0.025193227182843225,-0.016549549453013485,-0.0018860999952274313
2023-05-24,0.0016307360306935228,-0.03179026622467811,0.015189747065965913,-0.013637049284133949,0.00996078087251432,-0.004514701796216238,-0.007301905717215479,-0.015569850375932186,-0.004595518425152693
2023-05-25,0.006669952510224913,0.006872028305083281,-0.01510276818575663,0.021115520550091037,0.013867529948114026,-0.007507991982622422,-0.011815282186489725,0.008547333224801432,-0.01000712488787699
2023-05-26,0.01400625594303047,0.002160344323893278,0.04347586628475364,0.009109636637197124,0.03633370296923709,0.0002790103046085239,0.000913790612736049,0.04608376548838008,0.0017772034074785724
2023-05-30,0.010603245873368701,-0.0021603443238933746,0.012822304345733589,-0.007572245989437366,0.0018301263856374504,-0.009251001215511194,-0.007947890236714628,0.040530008769500823,-0.0024616900533887087
2023-05-31,-0.0002821070555426745,-0.0216185444765259,-0.008916850747084985,-0.00648975003229049,0.008345478007732231,-0.011899337164122182,-0.001125968636210098,0.013676132280176065,0.005530365137197206
2023-06-01,0.015895629550946012,0.00036833421527779814,0.017999210602823053,0.006894123362923691,0.029369208250754127,-0.015606691385775693,-0.001229687446855128,0.017450979367424225,0.0036698321236710825
2023-06-02,0.004763917398653668,0.05154477997108185,0.011983006127262639,0.007649232209222741,0.0,0.042551547409819174,0.02010010591301682,0.030608082827557156,0.00951982426538771
2023-06-05,-0.007599935184369285,-0.008780691855314523,0.008415221280893264,0.010691119802352213,-0.004484981231515459,-0.02422886158553266,0.0043122822204182615,0.016868648629117366,0.006563505667608599
2023-06-06,-0.002062407367236504,0.00843095481028778,0.010400614095251953,0.010263679951708354,-0.0009955897253204724,0.009366766939059822,-0.01725994600956201,0.0168599499197107,-0.00013354973733805447
2023-06-07,-0.007786498764487966,-0.006668619595523562,-0.043421904903774046,-0.03851397851951584,-0.02812873981818115,0.008439509785900717,-0.0030591872034202005,0.01462307267215497,0.0014678325542164783
2023-06-08,0.015346674379768317,0.007600950322470995,0.02460606952762862,-0.0029430633886598063,0.003710810917978338,-0.008345279745740702,0.012482947765952842,0.04480209933086133,0.014362933402243308
2023-06-09,0.0021575260993499288,0.004069123681149241,-0.006621468748440394,0.000736578272472003,0.0013976966708196985,-0.0032068718203977034,-0.01207447684411038,0.03981660778824774,0.006027614835936351
2023-06-12,0.015517760527966162,0.059238165447989634,0.025121316164936732,0.011469554476721343,0.02276192514225058,0.009121391399093515,0.005091166619209128,0.021974491562613167,0.006575836225778696
2023-06-13,-0.0026150555787194107,0.022276086844930532,0.0007108476079609743,0.0015355266785090093,0.0009958467983954599,-0.0004682373709287805,0.008092382747961525,0.03492701634188564,0.007756805901335544
2023-06-14,0.00348516745191109,0.011271862157550432,-0.0018966774409432219,-0.0012930228134431542,0.007454077157161265,0.0553776155221461,0.014005800876526265,-0.007449046704933148,0.010058899588770107
2023-06-15,0.0111365497311544,0.013026785625425646,0.005443175548084132,0.01141689559716865,0.03055085864903691,-0.003995174843839487,0.007127305142351923,-0.0034719442089692484,0.0054673620290005675
2023-06-16,-0.00587712742173047,-0.006597261621294789,-0.012826801009232924,-0.012549539409849675,-0.0029492689263658353,0.010442496950301361,0.004821529369003387,0.01796971375181672,-0.014046176791793548
2023-06-20,0.00048651435924923866,-0.010561962670877006,0.002308282311188502,-0.0034869488055905068,0.011780857346672708,-0.036305578274307325,-0.005907238836080899,0.05201270640767318,-0.00884775122167277
2023-06-21,-0.00569131276803895,0.0334129648686967,-0.007581513078945846,-0.02093236280077628,-0.009505768609000568,0.00400865292781161,0.005907238836080991,-0.05616662426467672,0.0019442643922092202
2023-06-22,0.016390067742715928,0.020128825658464716,0.04173475821321792,0.02133842114186552,0.011438372618141264,0.0043548655445896116,-0.010063183330793908,0.019654473293680905,0.00831709139615765
2023-06-23,-0.0017126439436614467,-0.02858507400345558,-0.006320292959406817,-0.006599046696870559,0.013423905006369951,-0.008546240278743494,-0.0252034377132507,-0.03073851253541729,-0.0018638037931080938
2023-06-26,-0.007581555798187731,0.00041417283040678525,-0.01558513561942593,-0.03324225548841884,-0.03618162379956502,0.020067483231879946,-0.0011191279666446085,-0.06251408245574486,-0.0026407214139609636
2023-06-27,0.014946683308962956,-0.009882986734502382,0.014424567940817595,-8.44470901863698e-05,0.03034592541892895,0.016596992195183537,0.004975760460663405,0.03729619858071868,-0.003618317136979057
2023-06-28,0.006307852318849647,-0.01580647847123201,-0.0010843421189455317,0.01551331211465787,-0.006149993507468903,-0.005118372048690155,-0.0011148178113390352,0.023813875097039847,0.005422426956232334
2023-06-29,0.001794761989582332,0.002439879211613726,-0.008873661272556729,-0.009027216382011795,-0.01326736083385854,0.003003611043534642,0.0007095732989385868,0.004905252914132209,-0.006782735362768448
2023-06-30,0.022839970525468597,0.030880806811586812,0.01905113813636069,0.005025241507879666,0.019173597743056818,-0.026818415971185346,0.003843531972580019,0.016446493545468958,0.018622482649904997
2023-07-03,-0.00781513708508111,-0.005459682598210903,-0.0010745214685311468,0.001669441661782052,-0.0033510409476063805,-0.011481864129904238,0.0009079931789043497,0.06668035183063045,0.006468425353479805
2023-07-05,-0.005888768736944199,-0.02055907183400734,0.0012279637641415527,0.015311660443636297,0.028775962150921073,-0.018593562360261662,-0.006983310224901081,0.009461225032650612,-0.0005689652104563112
2023-07-06,0.002505577111965997,-0.05138203712503551,-0.015614479950363446,-0.013561798591779129,-0.00811788971036748,-0.01885077751621163,-0.023221122177355422,-0.02125228365266279,-0.006344857737874744
2023-07-07,-0.005908865209321001,0.014655083377954577,0.011001878790426247,-0.005258926958521788,-0.005012792664649176,-0.006108110714683171,-0.00156037597703697,-0.007659314226953743,-0.02331063774705093
2023-07-10,-0.010915018758493355,0.00849582188718244,-0.020630536429565062,-0.02568709283664359,0.012213161947495504,0.012557310357091208,0.03156316621941305,-0.01771977662648564,0.009014989704822443
2023-07-11,-0.0028140883273801414,0.026965096830427075,0.01289534927354112,0.005907770797045315,0.014146237415416176,0.0151055799871575,0.00963757324504302,0.0006674942605875906,-0.0014861495554267352
2023-07-12,0.008945497085002965,0.021825106863478785,0.015563949723523061,0.015165338255209,0.036374845022797316,0.0034395116067895545,0.010436092466836059,0.008121354742896705,0.002518826448455599
2023-07-13,0.004049213774660047,0.009048931085618592,0.026406663898050423,0.0460919101087089,0.013071133416796023,0.0007421034716623373,0.004537728568469499,0.021496049775542363,-0.0058867556506135
2023-07-14,0.0007870922459194628,-0.0069851180016758255,0.0028254136578632553,0.007041049632281876,-0.014591758788169516,0.0010196128728329305,9.841452473836459e-05,0.012444771516691934,0.0034326035329952202
2023-07-17,0.01715746411325863,0.0019565866695856267,-0.008350743114511814,-0.006158187050282328,0.005649811739072089,0.007015483034868517,-0.006714666807098637,0.03148434056863512,0.0012279425029855752
2023-07-18,-0.0013412181352170525,0.0015420319978098184,-0.005480667866621604,-0.007165626088375579,0.004593074891530045,0.009247979673124457,-0.0016856557155209755,0.010141906463636843,-0.001809934530787639
2023-07-19,0.0070468673092173055,-0.00794099532480807,0.01886777143765127,-0.014077306297267332,0.012610497980373765,0.0014571004067842545,0.01056323131793974,-0.00711596075110357,0.00032342127806829127
2023-07-20,-0.01014870312543486,-0.01849686678292471,-0.04071113790508541,-0.023464135763291438,-0.04362652093700679,-0.021618908929387906,-0.009373061804808777,-0.1024426640636013,0.018327960615994128
2023-07-21,-0.006180654231292123,0.011848206891229701,0.000307687993656272,0.006855622045869518,-0.027683464694252813,0.014128227464646134,0.01904816649775453,-0.011015199637560409,0.0056357314987034324
2023-07-24,0.004211034202845599,0.02419929333963373,-0.009273613091557636,0.012502762423912578,-0.009046602891139463,-0.002662614146158596,-0.00038915994048683964,0.03417588510139735,0.005854965354954453
2023-07-25,0.004503613196933306,0.014844980774738439,0.002558849307688174,0.005579755051726998,0.009759926302105374,-0.004330348614497231,0.001361203107507788,-0.014148526638195701,-0.0008163628244095255
2023-07-26,0.0045346891088789525,-0.011189044657225785,-0.007618281489535843,0.05616232342992803,0.013827303530251554,0.009191134269442838,-0.01162960091940422,-0.003511861575139069,0.0035748072229030013
2023-07-27,-0.006602844942702672,0.004753004257461865,0.0007800788687019062,0.0010051549302814416,0.0430687303439351,-0.015025358953415897,-0.009382397781988985,-0.03322998965193553,-0.003637575304145961
2023-07-28,0.013417551851713623,0.026973512342235263,0.030410134252966122,0.024277963763508485,0.04322789477417335,0.008784649986070564,0.0046526656895882765,0.041105070589749985,0.004701106727503087
2023-07-31,0.0031610468752219303,-0.006008380032873317,0.0110572111941032,0.0010553693759482216,-0.021364637077536764,0.016164095335215217,0.0031554812467369086,0.0037087357528333273,-0.00031272048001925595
2023-08-01,-0.004285102172046688,-0.010327855031819223,-0.014998135236778893,-0.008854754160682408,0.012817530372555145,-0.00900877931929343,-0.00305664741074631,-0.02406922380883306,-0.004702580552423044
2023-08-02,-0.015611340406993905,-0.023328490485438277,-0.026781097330387048,-0.024392320361024115,-0.02637429143904084,-0.017427070157037518,0.0085550109044741,-0.027021352113566002,0.0006911119386096559
2023-08-03,-0.007348508464033816,0.0055024298259263756,0.005444917932495522,0.0005450274598585059,-0.0035697330732417905,0.010455844272163712,0.0019565709391834124,0.020295602012260543,0.00025117497701762035
2023-08-04,-0.04921121094556087,0.004663408873200596,0.07945180513430172,-0.002650405609794111,-0.007885523135991761,0.001563617275457365,-0.016255855027965217,-0.021279912186420162,-0.005793564735232841
2023-08-07,-0.017404436413952326,0.0016169340182147103,0.018808843040995626,0.026345759236897536,0.018588222938614122,0.015231253672158747,0.010473381439527784,-0.009538785882980292,0.013487124506315265
